ts_signal,ts_entry,entry_price,ret_1,ret_3,ret_6,atr_14,atr_pct_14,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_20,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,symbol,side,split,ts_ny,regime_id,regime_pmax
2024-03-19 13:35:00,2024-03-19 13:40:00+00:00,171.4994,0.004383609971905,-0.0129469064636692,-0.0149406040056454,0.6749071428571389,0.0039355480952658,171.23343096623495,0.0014961165885186,0.3801545686402227,2.141427231239449,0.0075806169455945,0.0043734328532275,0.0016327482652049,0.0015744358271619,0.0057785739044139,0.0804665687167258,0.99675730813421,S0.5_T0.75_H6,-1.0000000000000049,STOP,171.0783678571429,2024-03-19 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-03-19 13:40:00+00:00,4,0.9999999991090265
2024-03-20 18:35:00,2024-03-20 18:40:00+00:00,173.99,0.0080198906660234,0.0024453055150219,0.0025605261626895,0.8081000000000041,0.0046438525414476,172.7046508209022,0.007530093262637,1.6215185980667954,1.8241296605857984,0.0090911703014109,0.0081343562336579,0.0002700916587651,0.0006867224089878,0.0048872351785908,-0.9797906520422678,0.2000256937760442,S0.5_T2.0_H12,4.000000000000029,TARGET,175.6576285714286,2024-03-20 15:30:00-04:00,0.5,2.0,12,TSLA,LONG,train,2024-03-20 18:40:00+00:00,1,0.9999999694530657
2024-03-21 13:35:00,2024-03-21 13:40:00+00:00,177.069,0.0056915672324664,0.0093045037543076,0.0078805294869775,0.9211999999999948,0.0052021685114072,176.50841961111527,0.0032278088371625,0.6204737178514368,1.5804827626256346,0.0101648972215946,0.0058566749491755,0.0020894510955498,0.0022187711768691,0.0030255932794599,0.0804665687167258,0.99675730813421,S0.5_T0.75_H6,-1.0000000000000044,STOP,176.59982857142856,2024-03-21 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-03-21 13:40:00+00:00,2,0.4258181781052484
2024-03-22 13:45:00,2024-03-22 13:50:00+00:00,167.4762,0.0044887408163462,-0.0028616605281977,-0.0319856484732819,1.143349999999998,0.0068276006210438,167.43406398006462,0.000154878896067,0.0226842348671766,1.7139805404106483,0.0069867431028304,0.0041801027110952,0.0010748835542814,0.0017317568374536,0.0084616665092677,0.2393156642875577,0.970941817426052,S0.5_T2.0_H6,4.000000000000013,TARGET,169.91548571428572,2024-03-22 10:10:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-03-22 13:50:00+00:00,6,0.9999984790220647
2024-04-01 13:30:00,2024-04-01 13:35:00+00:00,175.94,0.0008983960256043,0.0021506730562869,0.0022082016233659,0.4773571428571403,0.0027130580788479,175.62933333333334,0.0018111411704973,0.6675644670557291,4.10515497749294,0.0145497533362129,0.0013754063700638,0.0031827585422966,0.0099915884238525,0.0009218354462114,0.0,1.0,S0.75_T0.75_H6,-0.9999999999999633,STOP,175.5648392857143,2024-04-01 09:35:00-04:00,0.75,0.75,6,TSLA,LONG,train,2024-04-01 13:35:00+00:00,3,0.998303083076237
2024-04-02 13:35:00,2024-04-02 13:40:00+00:00,164.98,0.006321766142497,-0.0533983524788141,-0.0500240938163072,1.5022214285714273,0.0091043833299884,164.83149100558052,0.0010200557480643,0.1120400702708212,3.603939106392053,0.0170303236731196,0.0059994012113954,0.0075163727471185,0.0035145497146055,0.0195890335859167,0.0804665687167258,0.99675730813421,S0.5_T1.0_H6,1.9999999999999971,TARGET,166.54457857142856,2024-04-02 09:45:00-04:00,0.5,1.0,6,TSLA,LONG,train,2024-04-02 13:40:00+00:00,5,0.9999999964898514
2024-04-04 13:45:00,2024-04-04 13:50:00+00:00,169.39,0.0037854188456512,0.0049119791023568,0.0079410043058965,0.7211357142857163,0.0042572508075194,168.97693562289115,0.002438540510708,0.5727970046775152,2.0291027072113788,0.0095637286734754,0.003871539051892,0.0014168486923667,0.0042753409292165,0.0014413221891849,0.2393156642875577,0.970941817426052,S0.5_T0.75_H6,-0.9999999999999803,STOP,169.02801428571428,2024-04-04 09:55:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-04 13:50:00+00:00,1,0.9979247501640641
2024-04-05 15:35:00,2024-04-05 15:40:00+00:00,167.93,0.0438161882166602,0.0324928608450426,0.0085703838471019,2.1502285714285767,0.0128067703771495,166.2240562909608,0.0099688245411148,0.7784026922901469,3.3974432164492376,0.0437397035577594,0.0428403469253318,0.0005419963811319,0.0003573602512957,0.015868278038104,0.9034504346103822,-0.4286925614030543,S0.5_T0.75_H6,-0.9999999999999936,STOP,166.81452857142858,2024-04-05 11:40:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-05 15:40:00+00:00,5,1.0
2024-04-08 13:30:00,2024-04-08 13:35:00+00:00,170.66,0.0345792918295303,0.0305836453948214,0.029798502669904,0.8642285714285671,0.0050643308818955,169.72003333333333,0.0054501384216398,1.0761813453231226,4.432759370010567,0.0171696354118749,0.0076185129689347,0.0004096100734777,0.0091415123694624,0.0101951869388939,0.0,1.0,S1.0_T2.0_H6,2.0000000000000084,TARGET,172.63274285714286,2024-04-08 09:45:00-04:00,1.0,2.0,6,TSLA,LONG,train,2024-04-08 13:35:00+00:00,4,0.9999999600913857
2024-04-09 13:35:00,2024-04-09 13:40:00+00:00,173.55,0.0050843650087945,0.0028862497344227,0.0038108481941267,0.619649999999999,0.0035710580912863,172.997977925117,0.0030084259732769,0.8424466632502419,2.407792713446371,0.0096242508068235,0.0053019824804058,0.0004034117104656,0.003918856615952,0.00202553505487,0.0804665687167258,0.99675730813421,S0.5_T2.0_H6,3.999999999999965,TARGET,174.9322857142857,2024-04-09 09:45:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-04-09 13:40:00+00:00,4,0.999987920577664
2024-04-10 19:45:00,2024-04-10 19:50:00+00:00,171.97,0.002130076289463,0.0052083253686056,0.0035705491535227,0.4315642857142855,0.002509665195485,171.83107867425514,0.0007549467683925,0.3008157302219818,1.645949464823378,0.0030687208545662,0.002185962041371,0.0005047659089943,0.0003779929042008,0.0018337708547451,-0.2393156642875578,0.970941817426052,S0.75_T2.0_H6,2.6666666666666416,TARGET,172.8456,2024-04-11 09:30:00-04:00,0.75,2.0,6,TSLA,LONG,train,2024-04-10 19:50:00+00:00,3,0.9343096016308633
2024-04-11 13:30:00,2024-04-11 13:35:00+00:00,174.0382,0.0127830732886534,0.0117887485373262,0.0169970739059318,0.5750714285714318,0.0033050063107517,173.32666666666668,0.003870304289097,1.1710429346250706,3.514048495763608,0.0135626358835426,0.0081040183310239,0.0009758615081256,0.004482756044393,0.0037966241106086,0.0,1.0,S0.5_T0.75_H6,-0.9999999999999704,STOP,173.6940607142857,2024-04-11 09:35:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-11 13:35:00+00:00,4,0.9999996789619345
2024-04-12 13:35:00,2024-04-12 13:40:00+00:00,172.6152,0.0022035381487969,-0.0153758543550689,-0.017114068422025,0.6937571428571435,0.0040185191314709,172.53246285229037,0.0006228982142586,0.155006905250365,1.9787021042696071,0.0093593605189991,0.0023169601482853,0.0056522242817424,0.0013901760889713,0.0044064142648506,0.0804665687167258,0.99675730813421,S0.5_T0.75_H6,-0.999999999999986,STOP,172.25724642857142,2024-04-12 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-12 13:40:00+00:00,4,0.9997237520052794
2024-04-19 13:40:00,2024-04-19 13:45:00+00:00,149.428,0.0062409873887761,-0.0028740453563359,-0.0060060240602119,0.7069499999999961,0.0047319277108433,149.34127878942587,0.0003930469248603,0.0830627492384676,1.8194786843772517,0.0089718875502009,0.0060240963855422,0.0012048192771084,0.0017429718875502,0.0033206627351113,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H6,-0.9999999999999696,STOP,149.06131071428572,2024-04-19 09:45:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-19 13:45:00+00:00,2,0.8135280361363788
2024-04-22 13:35:00,2024-04-22 13:40:00+00:00,141.29,0.015438448693206,-0.040405432186348,-0.0368907102596914,1.1699000000000004,0.0082795470629865,140.14755779328576,0.0081559958012332,0.9850775337330157,3.1926768248193027,0.0211606510969568,0.0153156404812457,0.0048832271762207,0.0009617834394903,0.0170062028847382,0.0804665687167258,0.99675730813421,S0.5_T2.0_H6,4.000000000000006,TARGET,143.82512857142856,2024-04-22 09:50:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-04-22 13:40:00+00:00,5,0.9999999906365602
2024-04-23 13:45:00,2024-04-23 13:50:00+00:00,142.78,0.0114826382284448,0.0044928120502085,0.0030163819300038,0.7904714285714302,0.0055366773731976,142.1074953579555,0.0046403631158123,0.838113330980005,1.9758831090084947,0.0140085452125796,0.0109967079918751,0.0028717517685788,0.0001400854521256,0.0042950096712013,0.2393156642875577,0.970941817426052,S0.5_T2.0_H6,4.000000000000027,TARGET,144.5938142857143,2024-04-23 09:50:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-04-23 13:50:00+00:00,4,0.9132632569136161
2024-04-24 13:45:00,2024-04-24 13:50:00+00:00,162.73,0.0141100181166572,0.0171686016939053,0.114738146144929,2.243450000000002,0.0137863331899465,160.9188818932131,0.0111295895457929,0.8072914960381962,2.1377079455694394,0.0176365759233085,0.0140730043630553,0.0011061267129601,0.002457444847293,0.0284246191837386,0.2393156642875577,0.970941817426052,S0.5_T2.0_H6,3.999999999999996,TARGET,167.34982857142856,2024-04-24 10:05:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-04-24 13:50:00+00:00,5,1.0
2024-04-24 19:10:00,2024-04-24 19:15:00+00:00,162.2614,0.0039610859398418,0.0101043993484283,0.005447062313828,0.6242642857142836,0.0038470358979505,161.86995098579698,0.0024745504552742,0.6432356029202835,1.7886973844966274,0.0064083958057947,0.004014876302986,0.0019011348265099,0.0004923846762987,0.0028292257692949,-0.7212024473438146,0.6927243535095993,S1.0_T0.75_H6,-0.6230789875958531,TIME,161.88,2024-04-24 15:40:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-04-24 19:15:00+00:00,1,0.5129344009610886
2024-04-26 13:35:00,2024-04-26 13:40:00+00:00,169.53,0.0086483183263447,-0.0018266997802156,-0.000117362620258,1.1552857142857107,0.0068138349412309,169.1087708012523,0.0026023544603227,0.38192214557117,2.0949019293412414,0.0218224712474195,0.0087171925685638,0.0100265408434089,0.0030787378354467,0.0058439519781156,0.0804665687167258,0.99675730813421,S1.0_T0.75_H6,-1.0,STOP,168.33363571428572,2024-04-26 09:40:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-04-26 13:40:00+00:00,4,0.9959826932551612
2024-04-29 13:30:00,2024-04-29 13:35:00+00:00,187.96,0.1104872882852049,0.111616929595617,0.1168058596171556,2.011900000000004,0.0107044426709231,187.27666666666664,0.0035825130797198,0.3346753483440255,5.786627109992518,0.0164937483373238,0.0023942537909019,0.0004788507581803,0.0136206437882415,0.0318240047309087,0.0,1.0,S0.5_T0.75_H6,1.5000000000000118,TARGET,189.56856785714288,2024-04-29 09:35:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-04-29 13:35:00+00:00,5,1.0
2024-05-01 13:35:00,2024-05-01 13:40:00+00:00,181.94,0.0073993412637081,-0.0104332895298529,-0.0097804769726684,1.0607357142857186,0.005829131013844,181.85967417915967,0.0006145238174127,0.1054228865251557,1.831977989245069,0.0169257273803865,0.0074269871930493,0.0083996669808184,0.0010990732065186,0.0054392097616556,0.0804665687167258,0.99675730813421,S0.75_T1.5_H6,1.999999999999992,TARGET,183.6264607142857,2024-05-01 09:55:00-04:00,0.75,1.5,6,TSLA,LONG,train,2024-05-01 13:40:00+00:00,4,0.9999422038444505
2024-05-01 18:00:00,2024-05-01 18:05:00+00:00,181.67,0.0040254817379785,0.0060465303066085,0.0050039689201964,0.6188142857142813,0.0034055048468124,181.0404828600452,0.00368453656901,1.0819354940747914,1.872079572827878,0.0069341258048538,0.0038522921138078,0.0002751637224147,0.0028066699686312,0.0024197268866855,-0.9350162426854148,-0.3546048870425359,S1.0_T0.75_H6,-0.9999999999999812,STOP,181.01975714285717,2024-05-01 14:05:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-05-01 18:05:00+00:00,2,0.5323288557693276
2024-05-03 13:35:00,2024-05-03 13:40:00+00:00,182.525,0.0028799098334164,0.0127895899897763,0.010462074392068,0.8149714285714273,0.0044641292099661,182.3150571298973,0.0013417116022277,0.3005539354085917,2.2356548042949678,0.0077782646801051,0.003012708150745,0.0036700262927256,0.0010955302366344,0.0037308956253804,0.0804665687167258,0.99675730813421,S0.5_T2.0_H6,4.000000000000028,TARGET,184.2778,2024-05-03 09:45:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-05-03 13:40:00+00:00,4,0.9979289645043361
2024-05-03 19:50:00,2024-05-03 19:55:00+00:00,181.52,0.0034208817293397,0.0025921752925869,0.0010333070185412,0.4036428571428538,0.0022233151040641,181.25367278998397,0.0016322071606503,0.7341321784153363,1.5834317550879202,0.0039107683833655,0.0033048746901681,0.0006058936931973,0.0,0.0015583641813583,-0.1604112808577606,0.9870502626379128,S0.5_T0.75_H6,-0.9999999999999568,STOP,181.307775,2024-05-03 15:55:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-05-03 19:55:00+00:00,3,0.9912791512238989
2024-05-06 13:30:00,2024-05-06 13:35:00+00:00,185.32,0.0222046083826701,0.0239716859864492,0.0228392925106577,0.6851642857142833,0.0036972035646217,184.69270000000003,0.0033828046250908,0.9149630432742636,4.602926353249042,0.0113398690694347,0.0080919665270161,0.0005957275970809,0.0026521749453376,0.006585810771366,0.0,1.0,S1.0_T2.0_H6,2.000000000000005,TARGET,186.96461428571428,2024-05-06 09:45:00-04:00,1.0,2.0,6,TSLA,LONG,train,2024-05-06 13:35:00+00:00,4,0.9999999993783568
2024-05-10 13:50:00,2024-05-10 13:55:00+00:00,171.7105,0.005377517076251,0.006256174544256,-0.0016101324840191,0.6332285714285726,0.0036877599000912,171.11052516591727,0.0034964282062626,0.9481170957404664,1.9509156085264856,0.0072214402230725,0.0053048466929006,0.0013924567397875,0.0005241367903843,0.002783167995017,0.3166679938014725,0.9485364419471456,S0.5_T0.75_H6,1.5000000000000386,TARGET,172.20363571428572,2024-05-10 09:55:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-05-10 13:55:00+00:00,1,0.9982838000614158
2024-05-13 13:30:00,2024-05-13 13:35:00+00:00,170.2736,0.010777520043477,0.0100061211029849,0.0064481897108129,0.4409857142857142,0.0025896859876754,169.94513333333336,0.0019982139788064,0.7716047383026835,3.845074833231756,0.009102365792957,0.0016760098047161,0.0015538619282686,0.0058724940599722,0.0033071906869603,0.0,1.0,S0.5_T2.0_H6,4.0,TARGET,171.35751428571427,2024-05-13 09:35:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-05-13 13:35:00+00:00,4,0.999999994819218
2024-05-29 14:00:00,2024-05-29 14:05:00+00:00,176.49,0.004316471744316,0.0067099080361942,0.0063106039608395,1.0154428571428562,0.0057548475893616,175.97330520953534,0.0027015856642938,0.4694452150718959,1.5316543244962324,0.0077642391612355,0.0042504958911873,0.0018702181921224,0.0016435250779257,0.0059822233096976,0.4647231720437685,0.8854560256532099,S0.5_T0.75_H6,-0.9999999999999868,STOP,175.95403214285716,2024-05-29 10:05:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-05-29 14:05:00+00:00,6,0.9994571839800506
2024-05-30 13:35:00,2024-05-30 13:40:00+00:00,178.43,0.0018510733093701,0.0095732499732399,0.0033681406041228,0.6680857142857174,0.0037440356102091,178.24129467256213,0.0011135694207457,0.297424901010358,2.856886033683037,0.0090226406635282,0.0015691548980049,0.0040910109840842,0.0033624747814391,0.0035772640459856,0.0804665687167258,0.99675730813421,S0.5_T2.0_H6,3.999999999999989,TARGET,179.8735428571429,2024-05-30 09:45:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-05-30 13:40:00+00:00,4,0.9924202496119637
2024-05-30 17:40:00,2024-05-30 17:45:00+00:00,179.291,0.0041916150380079,0.0049766647294954,0.0053130630282496,0.481978571428568,0.0026884123796774,178.7553271024895,0.0029265556532267,1.0885813781209943,1.5997598524575103,0.0043987059348505,0.0040997322623829,0.0002153056671129,8.366800535467624e-05,0.0016775441269499,-0.7746049618276547,-0.6324453755953771,S1.0_T2.0_H24,1.999999999999992,TARGET,180.26501428571427,2024-05-30 14:50:00-04:00,1.0,2.0,24,TSLA,LONG,train,2024-05-30 17:45:00+00:00,3,0.9998926149277868
2024-05-31 13:35:00,2024-05-31 13:40:00+00:00,179.035,0.0073602793765027,0.0027968916817238,0.0024048556093844,0.768728571428574,0.0042940932377866,178.30487351469662,0.0039946736973711,0.9302717654612792,2.432187332147073,0.0127360071500391,0.0073734778237069,0.0053625293263321,0.0,0.0035060035360033,0.0804665687167258,0.99675730813421,S0.75_T1.0_H6,1.33333333333334,TARGET,179.87504285714286,2024-05-31 09:40:00-04:00,0.75,1.0,6,TSLA,LONG,train,2024-05-31 13:40:00+00:00,4,0.9993993405570626
2024-05-31 19:45:00,2024-05-31 19:50:00+00:00,176.59,0.0015854500065444,0.0051081496451928,0.0033449646075446,0.3848214285714257,0.0021788125033061,176.60334682970174,9.315586530084892e-05,0.0427553381300569,1.9189214229012084,0.0027165697164191,0.0015836276566952,0.0011108607302239,2.208132949995289e-05,0.001408839786423,-0.2393156642875578,0.970941817426052,S0.5_T2.0_H6,4.000000000000018,TARGET,177.49821428571428,2024-05-31 15:50:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-05-31 19:50:00+00:00,0,0.988461981001726
2024-06-04 13:35:00,2024-06-04 13:40:00+00:00,176.125,0.0048146392178642,0.0008277330218518,0.0019428750990782,0.7573785714285748,0.004300946254417,175.6328754173942,0.0026288223944342,0.6112195407544148,3.2596627652522905,0.0148214778546676,0.0051437910500988,0.0055322159869797,0.004145470817589,0.0028819530572655,0.0804665687167258,0.99675730813421,S1.0_T0.75_H6,-0.99999999999999,STOP,175.3002642857143,2024-06-04 09:40:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-06-04 13:40:00+00:00,4,0.9612396377674314
2024-06-04 13:45:00,2024-06-04 13:50:00+00:00,176.5805,0.0051240464799469,0.0074608290542188,0.002849508936158,0.8814142857142855,0.004992083737615,175.7741843116166,0.0044642329758962,0.894262438399929,1.834928556621276,0.006192711471978,0.0047144805462545,0.0006094162743596,0.0008688146513639,0.0032638767943943,0.2393156642875577,0.970941817426052,S1.0_T0.75_H6,-0.9999999999999868,STOP,175.64765714285716,2024-06-04 09:50:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-06-04 13:50:00+00:00,2,0.9809170253106887
2024-06-07 13:50:00,2024-06-07 13:55:00+00:00,178.645,0.0059293371841215,0.0025566451208601,0.0020836131257066,0.8758785714285742,0.0049034215143852,178.12520967238115,0.0028035690639596,0.5717577115764577,1.5577111510487611,0.0069474768510742,0.00567386606653,0.0009181194227043,0.0003554913618398,0.0034141508090322,0.3166679938014725,0.9485364419471456,S0.75_T0.75_H6,-0.9999999999999928,STOP,177.95053214285716,2024-06-07 09:55:00-04:00,0.75,0.75,6,TSLA,LONG,train,2024-06-07 13:55:00+00:00,2,0.9992699663880799
2024-06-12 13:35:00,2024-06-12 13:40:00+00:00,172.68,0.0149931344585864,0.0150519147672,0.0186145666724091,0.7879428571428478,0.0045624948300107,171.3766548245082,0.0076626819657892,1.6794938408228797,3.2014606304825577,0.0173132599884191,0.014686160972785,0.0023161551823972,0.0003109438332367,0.0046938585639995,0.0804665687167258,0.99675730813421,S1.0_T2.0_H6,2.0000000000000138,TARGET,174.42624285714285,2024-06-12 10:00:00-04:00,1.0,2.0,6,TSLA,LONG,train,2024-06-12 13:40:00+00:00,4,0.9999999732998196
2024-06-13 13:35:00,2024-06-13 13:40:00+00:00,189.32,0.0140174917654805,0.0652642642634162,0.063517735748241,1.7191857142857163,0.0090818051467813,187.5975698560944,0.0089932918325706,0.9902537752373878,3.234783338198191,0.0170628631801372,0.0139524564183835,0.0021130480718435,0.0009973586899102,0.0157914522358903,0.0804665687167258,0.99675730813421,S1.0_T0.75_H6,-0.9999999999999956,STOP,187.46232857142857,2024-06-13 09:40:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-06-13 13:40:00+00:00,5,0.9898947865068918
2024-06-13 13:45:00,2024-06-13 13:50:00+00:00,189.2,0.0084652939613184,0.0135683682093265,0.0608756905114697,1.984814285714285,0.010489730125594,187.86425582329733,0.0071386738720644,0.680539326235541,1.9129315525838684,0.0122611843669898,0.0083238643870729,0.0017176228100308,0.002219697169886,0.0163032517532357,0.2393156642875577,0.970941817426052,S0.75_T0.75_H6,1.0000000000000062,TARGET,190.74352142857143,2024-06-13 10:05:00-04:00,0.75,0.75,6,TSLA,LONG,train,2024-06-13 13:50:00+00:00,6,0.9609653124653725
2024-06-17 13:30:00,2024-06-17 13:35:00+00:00,180.195,0.0124787786114379,0.0123664032777052,0.0102617005967056,0.6446357142857144,0.0035773406630849,179.16656666666665,0.0057332688863153,1.6026622640325037,4.375350642429951,0.0183130160594052,0.0124844824935891,0.0005566047002298,0.0052719288655862,0.0038163943078473,0.0,1.0,S0.75_T1.0_H6,1.3333333333333488,TARGET,180.89177857142857,2024-06-17 09:35:00-04:00,0.75,1.0,6,TSLA,LONG,train,2024-06-17 13:35:00+00:00,4,0.9999999997133244
2024-06-21 13:30:00,2024-06-21 13:35:00+00:00,183.39,0.0105714043487414,0.0096980529091659,0.0129430995670767,0.6362071428571393,0.0034680308753607,182.98933333333332,0.0025062356079514,0.7226681935727328,8.255168734346139,0.0126405635132579,0.0062638628371574,0.0025609283447017,0.0038157723313988,0.0037002455706455,0.0,1.0,S1.0_T0.75_H6,-0.9999999999999942,STOP,182.6809357142857,2024-06-21 09:35:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-06-21 13:35:00+00:00,4,0.9999999122324746
2024-06-21 19:50:00,2024-06-21 19:55:00+00:00,182.81,0.0067506636539669,0.003670989773172,0.0052923959823183,0.3898642857142879,0.0021325034772688,182.2790784213278,0.0029587658826834,1.387461223028292,2.6521126485038278,0.0069467235532218,0.0066732304999452,0.0002734930532765,0.0,0.0023208507052554,-0.1604112808577606,0.9870502626379128,S0.5_T2.0_H6,4.000000000000019,TARGET,183.6783,2024-06-24 09:30:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-06-21 19:55:00+00:00,4,0.9999993817063946
2024-06-25 13:50:00,2024-06-25 13:55:00+00:00,183.995,0.0045272990850283,0.0098444237298768,0.0034904923565881,0.8299071428571401,0.0045105830817748,183.3039119088264,0.0037348985422317,0.8280300960030614,1.6861768848448926,0.0076210207993755,0.0044627158596258,0.0009179791848627,0.0022403257548869,0.0040214473039226,0.3166679938014725,0.9485364419471456,S0.5_T2.0_H6,3.999999999999991,TARGET,185.71052857142857,2024-06-25 10:00:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-06-25 13:55:00+00:00,1,0.9988892351550636
2024-06-27 13:40:00,2024-06-27 13:45:00+00:00,196.95,0.0105972344749013,0.0027457178992904,-0.00266223962718,0.9464142857142892,0.0048055970636452,195.38546219482365,0.0078934589477828,1.6425553044173382,2.1062959369577983,0.0141667512948105,0.0105615923631562,0.0008124301817812,0.0027927287498731,0.0044440763014604,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H6,-0.999999999999991,STOP,196.1550107142857,2024-06-27 09:45:00-04:00,0.75,0.75,6,TSLA,LONG,train,2024-06-27 13:45:00+00:00,4,0.988330417093869
2024-06-27 13:50:00,2024-06-27 13:55:00+00:00,195.66,0.0023023212441514,0.0041787925941074,-0.009004715793796,1.1485571428571453,0.005869568391543,195.43426085679732,0.0012558214595393,0.2139546514780761,1.565247617972438,0.0083299264104661,0.0022490801308258,0.0007665576451349,0.0053142886345054,0.0051956619854627,0.3166679938014725,0.9485364419471456,S0.5_T2.0_H6,4.000000000000019,TARGET,198.1871,2024-06-27 10:00:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-06-27 13:55:00+00:00,1,0.7195252672412416
2024-06-28 13:35:00,2024-06-28 13:40:00+00:00,201.624,0.0111868482621946,0.0215355022449165,0.0229220621729658,0.8912142857142901,0.0044220876847144,200.0835589367948,0.0072117827654732,1.6308547635547457,3.453668728354459,0.0141909426060724,0.0112421044274749,0.000858403171626,0.0020904350069714,0.0040373726647108,0.0804665687167258,0.99675730813421,S1.0_T0.75_H6,-0.9999999999999852,STOP,200.6585,2024-06-28 09:45:00-04:00,1.0,0.75,6,TSLA,LONG,train,2024-06-28 13:40:00+00:00,4,0.9999999982762198
2024-07-01 13:30:00,2024-07-01 13:35:00+00:00,203.67,0.0283812925382249,0.0342814928198518,0.0400143515158822,0.8813285714285684,0.0043266007433901,202.77666666666664,0.0045328096874489,1.047660728661833,5.458970263898396,0.0143838978890525,0.0131566028473243,0.000392734413353,0.0008345606283751,0.0081829350922097,0.0,1.0,S0.5_T2.0_H6,4.000000000000008,TARGET,205.6641,2024-07-01 09:40:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-07-01 13:35:00+00:00,4,0.9999999918550984
2024-07-02 13:40:00,2024-07-02 13:45:00+00:00,221.2601,0.0087267979518326,0.052954307326256,0.0471108427460765,1.9644571428571405,0.0088779954809458,220.1988097947699,0.004852793365424,0.5466091276841938,2.015494224056845,0.0129704265236635,0.0089147955960204,0.0023834853479373,0.0016721455797057,0.0150911445345729,0.1604112808577602,0.9870502626379128,S0.75_T2.0_H6,2.666666666666661,TARGET,225.41901428571427,2024-07-02 09:50:00-04:00,0.75,2.0,6,TSLA,LONG,train,2024-07-02 13:45:00+00:00,6,0.9970201073551728
2024-07-05 13:50:00,2024-07-05 13:55:00+00:00,247.1384,0.0110956489093526,0.0069719317254904,0.0020137836723414,1.6481785714285735,0.0066688161480696,245.87039330331888,0.0051657765625456,0.7746167307432714,2.69100016286675,0.0127859076638973,0.0110343192374096,0.0009828154973292,0.0007687729291583,0.0044514350534829,0.3166679938014725,0.9485364419471456,S0.5_T1.5_H6,2.999999999999996,TARGET,249.86888214285716,2024-07-05 10:00:00-04:00,0.5,1.5,6,TSLA,LONG,train,2024-07-05 13:55:00+00:00,6,0.7923101708809708
2024-07-08 13:35:00,2024-07-08 13:40:00+00:00,247.68,0.0068231386746902,-0.0133763163511832,-0.007803045565315,1.3100000000000025,0.005289405159956,247.12676352893547,0.0021728410891673,0.4107911992858914,1.761825411749447,0.0093674961611435,0.006561285026663,0.0021605806878568,0.0006456304466236,0.0073863336327873,0.0804665687167258,0.99675730813421,S0.5_T0.75_H6,-0.9999999999999882,STOP,246.99057857142856,2024-07-08 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train,2024-07-08 13:40:00+00:00,4,0.9999525188523437
2024-07-08 13:55:00,2024-07-08 14:00:00+00:00,249.605,0.0135535131104169,0.0117478908468905,-0.007305275896564,1.692771428571431,0.0067822085362852,246.9126110067613,0.010727148496489,1.5816600800606722,1.5550706313702345,0.0137826034696902,0.0133675227372891,0.0003605913698465,5.448936255457641e-05,0.0086782977887499,0.391966609860075,0.9199794436588242,S0.5_T2.0_H6,3.999999999999996,TARGET,253.50911428571428,2024-07-08 10:05:00-04:00,0.5,2.0,6,TSLA,LONG,train,2024-07-08 14:00:00+00:00,6,0.5825873946730937
